0;13.5628941950619;_a4_;{'d0': {'_a4_': 0.4899762030460544, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 4.816684445098421};27.1257883901237;0.0
16574;-15.0974495971329;sin(((x + _a5_) * pow2((_a7_ * _a5_))));{'d0': {'_a5_': 0.00421702945745478, '_a7_': 286.2215909888898, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197331930463};-81.7399754413809;25.772538123557474
16575;-20.6418768610708;((_a1_ * _a0_) * sin((x * _a1_)));{'d0': {'_a0_': 0.46942777655698315, '_a1_': -1.8251031409256528, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888055};-83.3457242042467;21.03098524105253
16576;-20.6418768610708;((_a1_ * _a0_) * sin((x * _a1_)));{'d0': {'_a0_': 0.46942777655698315, '_a1_': -1.8251031409256528, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888055};-83.3457242042467;21.03098524105253
16577;-20.6418768610708;((_a1_ * _a0_) * sin((x * _a1_)));{'d0': {'_a0_': 0.46942777655698315, '_a1_': -1.8251031409256528, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888055};-83.3457242042467;21.03098524105253
16578;-20.6418768610708;((_a1_ * _a0_) * sin((x * _a1_)));{'d0': {'_a0_': 0.46942777655698315, '_a1_': -1.8251031409256528, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888055};-83.3457242042467;21.03098524105253
16579;-20.6418768610708;((_a1_ * _a0_) * sin((x * _a1_)));{'d0': {'_a0_': 0.46942777655698315, '_a1_': -1.8251031409256528, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888055};-83.3457242042467;21.03098524105253
16580;-20.6418768610708;((_a1_ * _a0_) * sin((x * _a1_)));{'d0': {'_a0_': 0.46942777655698315, '_a1_': -1.8251031409256528, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888055};-83.3457242042467;21.03098524105253
16581;-20.6418768610708;((_a1_ * _a0_) * sin((x * _a1_)));{'d0': {'_a0_': 0.46942777655698315, '_a1_': -1.8251031409256528, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888055};-83.3457242042467;21.03098524105253
16582;-20.6418768610708;((_a1_ * _a0_) * sin((x * _a1_)));{'d0': {'_a0_': 0.46942777655698315, '_a1_': -1.8251031409256528, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888055};-83.3457242042467;21.03098524105253
16583;-20.6418768610708;((_a1_ * _a0_) * sin((x * _a1_)));{'d0': {'_a0_': 0.46942777655698315, '_a1_': -1.8251031409256528, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888055};-83.3457242042467;21.03098524105253
16584;-20.6418768610708;((_a1_ * _a0_) * sin((x * _a1_)));{'d0': {'_a0_': 0.46942777655698315, '_a1_': -1.8251031409256528, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888055};-83.3457242042467;21.03098524105253
16585;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16586;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16587;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16588;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16589;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16590;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16591;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16592;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16593;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16594;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16595;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16596;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16597;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16598;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16599;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16600;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16601;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16602;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16603;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16604;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16605;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16606;-19.9020741450111;sin(((x + _a5_) * pow2(_a7_)));{'d0': {'_a5_': 0.0041794468007797, '_a7_': 286.2364051917566, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197528608163};-81.7399738315113;20.967912770744476
16607;-18.8340512500324;sin(((x + _a5_) / pow2(_a7_)));{'d0': {'_a5_': 0.004217070327257168, '_a7_': -0.8284971101502625, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197331930984};-81.7399754413766;22.035936470655876
16608;-18.8340512500324;sin(((x + _a5_) / pow2(_a7_)));{'d0': {'_a5_': 0.004217070327257168, '_a7_': -0.8284971101502625, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a6_': 1.0}};{'d0': 0.7330197331930984};-81.7399754413766;22.035936470655876
16609;-20.7655975360377;sin((sin(y) / pow2(_a7_)));{'d0': {'_a7_': -0.8058208541951924, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.7185485938424457};-87.0306772284083;22.749741078166437
16610;-20.7655975360377;sin((sin(y) / pow2(_a7_)));{'d0': {'_a7_': -0.8058208541951924, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.7185485938424457};-87.0306772284083;22.749741078166437
16611;-20.7655975360377;sin((sin(y) / pow2(_a7_)));{'d0': {'_a7_': -0.8058208541951924, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.7185485938424457};-87.0306772284083;22.749741078166437
16612;-20.7655975360377;sin((sin(y) / pow2(_a7_)));{'d0': {'_a7_': -0.8058208541951924, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.7185485938424457};-87.0306772284083;22.749741078166437
16613;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16614;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16615;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16616;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16617;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16618;-20.7655975360377;sin((sin(y) / pow2(_a7_)));{'d0': {'_a7_': -0.8058208541951924, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 0.7185485938424457};-87.0306772284083;22.749741078166437
16619;-24.4635320086483;sin((sin(y) / _a2_));{'d0': {'_a2_': 0.6493472593494453, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7185485938424306};-87.0306772284096;19.051806605556436
16620;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16621;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16622;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16623;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16624;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16625;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16626;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16627;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16628;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16629;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16630;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16631;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16632;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16633;-19.7185677338033;((_a1_ * _a0_) * sin((x / _a1_)));{'d0': {'_a0_': 1.5636646505969876, '_a1_': -0.5479142073506189, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888076};-83.3457242042465;21.95429436831993
16634;-20.6418768610708;((_a1_ * _a0_) * sin((x * _a1_)));{'d0': {'_a0_': 0.46942777655698315, '_a1_': -1.8251031409256528, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888055};-83.3457242042467;21.03098524105253
16635;-20.6418768610708;((_a1_ * _a0_) * sin((x * _a1_)));{'d0': {'_a0_': 0.46942777655698315, '_a1_': -1.8251031409256528, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7136624869888055};-83.3457242042467;21.03098524105253
16636;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16637;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16638;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16639;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16640;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16641;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16642;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16643;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16644;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16645;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16646;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16647;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16648;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16649;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16650;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16651;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16652;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16653;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16654;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
16655;-23.1441209171112;sin(((x ** _a2_) / _a2_));{'d0': {'_a2_': 0.8023923843036587, '_a0_': 1.0, '_a1_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 0.7501268175577568};-84.4501404244544;19.080949295115875
