0;19.6574702640870;_a6_;{'d0': {'_a6_': 0.49915563956523623, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 5.901687650940423};39.3149405281739;0.0
910;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
911;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
912;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
913;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
914;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
915;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
916;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
917;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
918;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
919;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
920;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
921;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
922;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
923;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
924;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
925;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
926;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
927;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
928;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
929;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
930;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
931;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
932;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
933;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
934;-0.216044622523805;(y / _a1_);{'d0': {'_a1_': 0.7733432310151946, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.507897612163563};-12.0326727778524;5.800291766402401
935;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
936;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
937;-1.04346734347871;(x + _a3_);{'d0': {'_a3_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.92060104903
938;-1.04346734347871;(x + _a3_);{'d0': {'_a3_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.92060104903
939;-1.04346734347871;(x + _a3_);{'d0': {'_a3_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0, '_a7_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.92060104903
940;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
941;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
942;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
943;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
944;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
945;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
946;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
947;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
948;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
949;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
950;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
951;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
952;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
953;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
954;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
955;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
956;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
957;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
958;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
959;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
960;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
961;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
962;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
963;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
964;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
965;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
966;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
967;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
968;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
969;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
970;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
971;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
972;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
973;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
974;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
975;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
976;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
977;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
978;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
979;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
980;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
981;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
982;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
983;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
984;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
985;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
986;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
987;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
988;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
989;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
990;-1.04346734347871;(y + _a7_);{'d0': {'_a7_': 0.13040563956443174, '_a0_': 1.0, '_a1_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a6_': 1.0}};{'d0': 2.429908811836335};-13.9281367850174;5.920601049029999
991;10.0048106054574;((pow2(_a6_) + y) ** _a1_);{'d0': {'_a1_': 0.6476305384518775, '_a6_': -0.03508401999030254, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 2.3221833113718042};-12.5545465245652;16.282083867740003
992;10.0048106054574;((pow2(_a6_) + y) ** _a1_);{'d0': {'_a1_': 0.6476305384518775, '_a6_': -0.03508401999030254, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 2.3221833113718042};-12.5545465245652;16.282083867740003
993;10.0048106054574;((pow2(_a6_) + y) ** _a1_);{'d0': {'_a1_': 0.6476305384518775, '_a6_': -0.03508401999030254, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 2.3221833113718042};-12.5545465245652;16.282083867740003
994;10.0048106054574;((pow2(_a6_) + y) ** _a1_);{'d0': {'_a1_': 0.6476305384518775, '_a6_': -0.03508401999030254, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 2.3221833113718042};-12.5545465245652;16.282083867740003
995;10.0048106054574;((pow2(_a6_) + y) ** _a1_);{'d0': {'_a1_': 0.6476305384518775, '_a6_': -0.03508401999030254, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 2.3221833113718042};-12.5545465245652;16.282083867740003
996;10.0198153873490;((pow2(_a6_) + y) / _a1_);{'d0': {'_a1_': 0.8949533966674129, '_a6_': -0.279232942012542, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 2.391171000557371};-10.7980238013868;15.418827288042403
997;10.0198153873490;((pow2(_a6_) + y) / _a1_);{'d0': {'_a1_': 0.8949533966674129, '_a6_': -0.279232942012542, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 2.391171000557371};-10.7980238013868;15.418827288042403
998;10.0198153873490;((pow2(_a6_) + y) / _a1_);{'d0': {'_a1_': 0.8949533966674129, '_a6_': -0.279232942012542, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 2.391171000557371};-10.7980238013868;15.418827288042403
999;10.0198153873490;((pow2(_a6_) + y) / _a1_);{'d0': {'_a1_': 0.8949533966674129, '_a6_': -0.279232942012542, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 2.391171000557371};-10.7980238013868;15.418827288042403
1000;10.0198153873490;((pow2(_a6_) + y) / _a1_);{'d0': {'_a1_': 0.8949533966674129, '_a6_': -0.279232942012542, '_a0_': 1.0, '_a2_': 1.0, '_a3_': 1.0, '_a4_': 1.0, '_a5_': 1.0, '_a7_': 1.0}};{'d0': 2.391171000557371};-10.7980238013868;15.418827288042403
